Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];Germany/Austria/Luxembourg[€/MWh]
Feb 10, 2020;2:00 PM;11.98;11.98;11.98;19.72;-;27.4;53.15;11.98;37.08;40.88;34.16;38.05;37.43;-
Feb 10, 2020;3:00 PM;12.24;12.24;12.24;19.36;-;29.4;53.12;12.24;37.03;41.68;38;39.84;35.08;-
Feb 10, 2020;4:00 PM;12.77;12.77;12.77;21.78;-;34.5;52.6;12.77;36.22;42;39.8;43.04;33.09;-
Feb 10, 2020;5:00 PM;23.14;13.99;13.99;28.98;-;37.36;53.63;13.99;37.02;46.2;39.48;48.07;33.08;-
Feb 10, 2020;6:00 PM;24.96;13.93;13.93;34.02;-;46.36;53.21;13.93;36.76;47.71;38.3;47.14;33.05;-
Feb 10, 2020;7:00 PM;25.69;13.37;13.37;33.78;-;42.7;53.14;13.37;35.83;47.09;38.3;45.86;33.07;-
Feb 10, 2020;8:00 PM;19.93;13.11;13.11;24.46;-;29.7;52.51;13.11;34.9;44.14;36.3;42.98;33.05;-
Feb 10, 2020;9:00 PM;12.47;12.47;12.47;16.16;-;24;42.41;12.47;34.04;40.92;23.67;39.96;26.01;-
Feb 10, 2020;10:00 PM;11.97;11.97;11.68;19.82;-;23.3;36.69;11.68;34.77;36.61;22.34;37.08;27.08;-
Feb 10, 2020;11:00 PM;4.86;4.86;5.14;23.05;-;15.1;32.46;5.14;29.01;31.91;22.34;31.48;27.03;-
Feb 11, 2020;12:00 AM;10.96;10.96;10.96;16.33;-;19.62;35.18;10.96;30.38;29.45;20.18;29.49;23.02;-
Feb 11, 2020;1:00 AM;4.83;4.83;4.83;13.6;-;20;31.89;4.83;27.1;28;20.55;24.86;9.94;-
Feb 11, 2020;2:00 AM;0.11;0.11;0.11;10.88;-;19.34;31.13;4.04;21.6;20.51;17;18.94;4.14;-
Feb 11, 2020;3:00 AM;-0.08;0.09;0.09;10.08;-;12.04;32.75;7.52;20.05;20.51;16.3;17.07;9.95;-
Feb 11, 2020;4:00 AM;-1.86;0.09;0.09;9.89;-;12.12;35.63;10.62;21.66;24.03;21.5;21.5;21.08;-
Feb 11, 2020;5:00 AM;1.39;1.39;1.39;12.88;-;14.91;36.02;11.55;30.03;30.35;21.51;30.61;4.75;-
Feb 11, 2020;6:00 AM;11.68;11.68;12.68;22.98;-;22.82;50.01;12.68;34.72;40;39.8;43.23;26.09;-
Feb 11, 2020;7:00 AM;14.95;14.95;13.95;30.64;-;34.32;52.07;13.95;36.43;46.64;38.35;48.39;29.08;-
Feb 11, 2020;8:00 AM;14.95;14.18;14.11;34.69;-;34.9;49.09;14.11;37.13;54.47;39.18;52.09;29.01;-
Feb 11, 2020;9:00 AM;13.24;13.24;13.32;33.76;-;37.76;50.33;13.32;37.09;50.47;38.5;48.07;27.07;-
Feb 11, 2020;10:00 AM;13.11;13.11;13.11;30.49;-;29.5;48.92;13.11;37.13;44.14;34.91;43.82;27.03;-
Feb 11, 2020;11:00 AM;13;13;13;29.59;-;22.6;49.01;13;37.21;41.61;36.13;41.35;27.05;-
Feb 11, 2020;12:00 PM;12.85;12.85;12.85;27.06;-;22.4;49.09;12.85;36.03;39.8;33.98;38.93;27.09;-
Feb 11, 2020;1:00 PM;12.77;12.77;12.77;25.38;-;22.5;49.09;12.77;36.12;40.98;33.9;37.98;28.03;-
Feb 11, 2020;2:00 PM;13;13;13;24.27;-;24;51.1;13;36.33;43.14;32.49;40.96;26.07;-
Feb 11, 2020;3:00 PM;12.94;12.94;12.94;25.18;-;27.48;51.1;12.94;36.57;41.68;33.7;42.93;26.08;-
Feb 11, 2020;4:00 PM;13.67;13.67;13.67;23.54;-;28.83;49.1;13.67;36.08;44.9;36.45;44.65;29.02;-
Feb 11, 2020;5:00 PM;23.98;14.12;14.12;27.75;-;30.78;50.34;14.12;35.99;47.64;37.51;48.28;29.07;-
Feb 11, 2020;6:00 PM;24.55;14.06;14.06;32.17;-;38;46.76;14.06;37.31;53.82;36.28;50;35.03;-
Feb 11, 2020;7:00 PM;24.54;13.73;13.73;38.71;-;28;46.71;13.73;38.51;50;37.32;47.76;29.01;-
Feb 11, 2020;8:00 PM;12.94;12.94;12.94;33.97;-;29.9;51.12;12.94;35.28;46.24;33.2;42.6;25.49;-
Feb 11, 2020;9:00 PM;12.22;12.22;12.22;25.27;-;28.89;38.55;12.22;34.44;42;25.15;42.01;16.64;-
Feb 11, 2020;10:00 PM;12.04;12.04;11.92;25.17;-;28;35.12;11.92;35.66;37.57;24.05;35.12;16.6;-
Feb 11, 2020;11:00 PM;7.1;7.1;7.21;27.76;-;21.73;36.19;9.58;32.76;33;21.75;30.96;13.4;-
Feb 12, 2020;12:00 AM;3.12;3.12;11.32;23;-;19.9;26.78;11.32;30.79;35.3;9.5;31.04;9.26;-
Feb 12, 2020;1:00 AM;0.88;0.88;10.59;19.48;-;21.9;19.91;11.2;29.99;30.81;6;27.79;7.18;-
Feb 12, 2020;2:00 AM;0.07;0.07;11.13;23.22;-;17.39;18.53;11.13;28.47;30.38;1.5;23.93;6.97;-
Feb 12, 2020;3:00 AM;0.08;0.08;11.21;18.64;-;17.4;20.29;11.21;27.75;30.61;1;22.87;5.6;-
Feb 12, 2020;4:00 AM;5.29;5.29;11.55;14.96;-;14.86;23.36;11.55;28.23;32.4;4;25.29;8.15;-
Feb 12, 2020;5:00 AM;12.94;12.94;12.63;23.62;-;22.4;33.52;12.63;33.3;36.54;11.8;34.96;16.36;-
Feb 12, 2020;6:00 AM;20.93;13.5;13.5;26.44;-;23.9;47.51;13.5;35.03;50.01;26.02;49.01;22.5;-
Feb 12, 2020;7:00 AM;34.24;14.39;14.39;35.68;-;34.42;43.36;14.39;37.02;50;32.74;58.17;34.65;-
Feb 12, 2020;8:00 AM;32.01;14.19;14.19;36.25;-;40;52.77;14.19;37.88;60.23;36.92;63.97;34.02;-
Feb 12, 2020;9:00 AM;24.17;14.13;14.13;33.56;-;38.49;51.81;14.13;37.8;48.13;32.97;58.18;28.21;-
Feb 12, 2020;10:00 AM;22.31;14.32;14.32;29.02;-;26.53;53.95;14.32;36.97;42.9;28.73;50.47;25.02;-
Feb 12, 2020;11:00 AM;17.9;13.93;13.93;25.49;-;22.6;46.7;13.93;35.64;40.88;27.46;44.43;23.09;-
Feb 12, 2020;12:00 PM;13.69;13.69;13.69;23.99;-;22.4;46.15;13.69;35.04;45;23.97;43.93;17.27;-
Feb 12, 2020;1:00 PM;14.02;13.68;13.68;26.47;-;21.95;46.27;13.68;34.69;39.98;26.74;39.85;17.97;-
Feb 12, 2020;2:00 PM;13.88;13.54;13.54;24.53;-;22.6;46.78;13.54;34.85;39.8;27.86;43.08;21.06;-
Feb 12, 2020;3:00 PM;22.98;13.56;13.56;23.08;-;23.11;46.74;13.56;34.61;42.9;28.47;50.14;23.08;-
Feb 12, 2020;4:00 PM;27.87;13.71;13.71;27.87;-;27.87;48.52;13.71;34.39;46.97;30;56.43;27.87;-
Feb 12, 2020;5:00 PM;31.2;14.02;14.02;35.55;-;37.28;46.77;14.02;35.58;55;31.72;66.51;33.03;-
Feb 12, 2020;6:00 PM;37.45;13.95;13.95;38.77;-;39.19;52.75;13.95;38.54;60.23;34.15;69.44;37.98;-
Feb 12, 2020;7:00 PM;33.19;13.8;13.8;44.38;-;46.58;46.51;13.8;38.14;58.62;32.1;64;37.5;-
Feb 12, 2020;8:00 PM;31.23;13.61;13.61;35.39;-;33;41.58;13.61;37.76;50;28.32;57.63;32.42;-
Feb 12, 2020;9:00 PM;26.53;13.42;13.42;29.1;-;26.62;37.52;13.42;33.65;45.29;25.3;51.39;27.14;-
Feb 12, 2020;10:00 PM;24.16;12.99;12.99;35.02;-;24.51;36.2;12.99;35.02;39.8;24.61;45.73;26.74;-
Feb 12, 2020;11:00 PM;16.93;12.71;12.71;29.9;-;24.9;34;12.71;34.06;37.25;21.56;41.05;21.39;-
Feb 13, 2020;12:00 AM;25.53;12.8;12.8;25.53;-;25.53;25.82;12.8;34.24;37.15;23.82;39.54;25.53;-
Feb 13, 2020;1:00 AM;25.91;12.82;12.82;25.91;-;25.91;22.43;12.82;33.52;36.3;23;34.9;25.91;-
Feb 13, 2020;2:00 AM;24.37;12.81;12.81;24.37;-;24.37;18.79;12.81;31.51;34.88;22.46;32.32;24.37;-
Feb 13, 2020;3:00 AM;24.31;12.86;12.86;24.31;-;24.31;18.79;12.86;30.86;34.64;22.41;31.45;24.31;-
Feb 13, 2020;4:00 AM;22.8;12.96;12.96;22.8;-;22.8;24.78;12.96;30.83;35.1;23.5;33.89;22.8;-
Feb 13, 2020;5:00 AM;26.41;13.19;13.19;22.78;-;24.91;33.82;13.19;34.91;37.15;27.78;39.93;26.67;-
Feb 13, 2020;6:00 AM;39.37;13.92;13.92;26.02;-;36.44;48.1;13.92;35.75;48;35.52;44.61;39.37;-
Feb 13, 2020;7:00 AM;58.88;38.58;38.58;34.34;-;52.28;46.94;38.58;40.62;58.88;41.6;53.68;58.88;-
Feb 13, 2020;8:00 AM;53.48;51.47;51.47;39.34;-;51.47;51.47;51.47;41.25;53.48;41.42;59;53.48;-
Feb 13, 2020;9:00 AM;48.17;47.22;47.22;38.1;-;47.22;51.64;47.02;39.35;48.17;39.4;51.23;48.17;-
Feb 13, 2020;10:00 AM;40.5;40.5;40.5;37.68;-;40.5;52.85;39.53;37.6;40.51;36.4;45.21;40.51;-
Feb 13, 2020;11:00 AM;38.13;38.13;38.13;38.13;-;38.13;56.24;19.49;36.59;38.13;34.48;41.41;38.13;-
Feb 13, 2020;12:00 PM;36.94;36.85;36.85;36.15;-;36.85;58.66;16.84;36.01;36.94;33.41;40.08;36.94;-
Feb 13, 2020;1:00 PM;35.97;35.6;35.6;32.63;-;35.6;64.38;16.99;35.76;41.41;31.8;41.01;35.97;-
Feb 13, 2020;2:00 PM;35.73;35.73;35.73;28.6;-;35.73;64.4;21.64;35.63;37.2;30.84;40.07;35.81;-
Feb 13, 2020;3:00 PM;36.02;36.02;36.02;26.65;-;36.02;64.73;35.15;35.08;40;31.64;43.47;36.13;-
Feb 13, 2020;4:00 PM;37.76;37.76;37.76;25.21;-;37.76;66.05;37.76;35.04;44;33.54;46.42;37.85;-
Feb 13, 2020;5:00 PM;43;43;43;29.72;-;48.28;69.22;43;36.53;47.29;37.62;51.5;43;-
Feb 13, 2020;6:00 PM;53.03;53.03;53.03;35.68;-;53.03;66.29;53.03;38.95;50.04;39.52;56.13;50.04;-
Feb 13, 2020;7:00 PM;44.83;44.83;44.83;42.13;-;44.63;64.64;44.83;38.25;49.36;39.9;55.44;44.37;-
Feb 13, 2020;8:00 PM;41.96;40.95;40.95;33.35;-;41.15;57.4;40.95;35.22;45.15;36.44;47.79;41.96;-
Feb 13, 2020;9:00 PM;39.53;38;38;23.37;-;38;48.3;36.72;32.01;41.41;32.64;47.9;39.53;-
Feb 13, 2020;10:00 PM;37.93;36.89;36.89;26.27;-;36.89;51.62;19.46;35.03;37.93;30.9;41.94;37.93;-
Feb 13, 2020;11:00 PM;31.57;31.57;31.57;31.57;-;31.57;48.71;13.92;31.63;31.57;29.41;33.63;31.57;-
Feb 14, 2020;12:00 AM;27.36;27.36;27.36;27.36;-;27.36;46.68;15.96;29.76;34.26;26.47;36.1;27.36;-
Feb 14, 2020;1:00 AM;27.09;26.44;26.44;23.39;-;26.44;45.27;26.44;29.19;30;25.98;33.49;27.09;-
Feb 14, 2020;2:00 AM;27;23.3;23.3;22.77;-;23.3;45.23;23.3;28.4;27;24.94;29.08;27;-
Feb 14, 2020;3:00 AM;25.03;24.43;24.43;22.89;-;24.43;45.47;24.43;28.07;25.03;24.1;28.78;25.03;-
Feb 14, 2020;4:00 AM;26.2;25.58;25.58;23.03;-;25.58;45.23;25.57;28.16;26.2;26.4;30.01;26.2;-
Feb 14, 2020;5:00 AM;27.04;26.64;26.64;24.76;-;26.64;49.82;26.39;30.1;32.6;27.69;36.03;27.04;-
Feb 14, 2020;6:00 AM;38.3;38.3;38.3;27.38;-;34.3;58.72;38.3;38.19;40;36.8;41.75;38.3;-
Feb 14, 2020;7:00 AM;44.86;44.86;44.86;40.99;-;44.48;58.9;44.86;43.38;44.86;47.44;48.26;44.86;-
Feb 14, 2020;8:00 AM;56.74;56.74;56.74;45.66;-;55.66;58.94;56.74;46.23;55.74;50;51.39;55.74;-
Feb 14, 2020;9:00 AM;49.39;49.39;49.39;45.05;-;49.1;64.45;49.39;44.5;49;48.07;48.07;49;-
Feb 14, 2020;10:00 AM;43.93;43.93;43.93;40.82;-;43.64;62.69;43.93;41.01;43.57;42.93;44.06;43.57;-
Feb 14, 2020;11:00 AM;41.44;41.44;41.44;38.16;-;41.13;65.77;41.44;39.28;40.96;40.5;41.62;40.96;-
Feb 14, 2020;12:00 PM;39.28;39.28;39.28;35.56;-;38.92;66.55;39.28;37.33;39.28;38.04;39.06;39.28;-
Feb 14, 2020;1:00 PM;37.19;36.37;36.37;30.07;-;36.37;65.07;36.37;35.74;37.19;37;37;37.19;-
Feb 14, 2020;2:00 PM;36.98;36.09;36.09;26.78;-;36.05;60.01;36.09;36.39;37.06;36.59;37.09;36.98;-
Feb 14, 2020;3:00 PM;37.88;36.18;36.18;24.81;-;36.18;58.8;36.18;37.13;37.88;36.58;38.03;37.88;-
Feb 14, 2020;4:00 PM;39.25;38.3;38.3;24.34;-;35.64;59.1;38.3;38.42;39.25;38.44;41.79;39.25;-
Feb 14, 2020;5:00 PM;42.5;41.48;41.48;28.44;-;37.09;59.77;41.48;40.6;42.6;43.68;45.95;42.5;-
Feb 14, 2020;6:00 PM;43.61;42.56;42.56;34.06;-;39.92;59.25;42.56;42.77;46.46;43.44;48.26;43.61;-
Feb 14, 2020;7:00 PM;39.31;19.79;19.79;39.07;-;32.4;58.73;19.79;40.02;49;40;47.2;39.31;-
Feb 14, 2020;8:00 PM;33.86;13.61;13.61;33.55;-;24.9;56.57;13.61;35.98;43.87;35.12;44.86;33.86;-
Feb 14, 2020;9:00 PM;28.35;13.03;13.03;28.19;-;23.7;42.11;13.03;34.17;39.91;29.11;40.07;28.35;-
Feb 14, 2020;10:00 PM;27.05;12.64;12.64;27.05;-;27.05;47.56;12.64;34.43;35.96;27.99;38.08;27.05;-
Feb 14, 2020;11:00 PM;25.19;12.6;12.6;25.19;-;25.19;42.46;12.6;30.53;31.89;25.05;34.82;25.19;-
Feb 15, 2020;12:00 AM;28.2;11.72;11.72;28.2;-;28.2;37.21;11.72;30.45;35.49;27.02;36.65;28.2;-
Feb 15, 2020;1:00 AM;27.06;11.47;11.47;27.06;-;27.06;35.82;11.47;28.65;34.23;25.5;33.33;27.06;-
Feb 15, 2020;2:00 AM;26.2;11.25;11.25;26.2;-;26.2;34.47;11.25;27.62;33.61;25;30.81;26.2;-
Feb 15, 2020;3:00 AM;24.31;11.11;11.11;24.31;-;24.31;33.16;11.11;27.02;31.31;23.29;30.02;24.31;-
Feb 15, 2020;4:00 AM;23.2;11.19;11.19;23.06;-;23.11;30.48;11.19;26.51;31.11;23;30.2;24.07;-
Feb 15, 2020;5:00 AM;23.14;11.45;11.45;22.85;-;22.95;33.02;11.45;28.45;33.8;22.6;31.67;25.02;-
Feb 15, 2020;6:00 AM;20.99;11.46;11.46;20.29;-;20.55;37.08;11.46;32.18;35.71;26.08;35.76;26.08;-
Feb 15, 2020;7:00 AM;23.19;11.75;11.75;22.66;-;22.87;47.72;11.75;33.54;39.5;27.46;42;27.04;-
Feb 15, 2020;8:00 AM;25.71;12.02;12.02;25.71;-;25.71;47.84;12.02;33.08;40;28.13;42.02;25.71;-
Feb 15, 2020;9:00 AM;31.49;12.34;12.34;31.49;-;31.49;50.57;12.34;33.9;36.54;28.24;39.25;31.49;-
Feb 15, 2020;10:00 AM;27.41;12.52;12.52;28.3;-;38.94;50.83;12.52;32.45;35.71;28;35.25;30.67;-
Feb 15, 2020;11:00 AM;22.96;12.53;12.53;25.26;-;36;50.59;12.53;30.3;31.26;29.11;33.47;30.48;-
Feb 15, 2020;12:00 PM;21.29;12.46;12.46;23.07;-;29.9;48;12.46;27.17;25.57;26.63;30.05;25.57;-
Feb 15, 2020;1:00 PM;18.83;12.39;12.39;20.27;-;25.7;47.67;12.39;26.88;25.02;26.96;29.26;25.02;-
Feb 15, 2020;2:00 PM;15.58;12.36;12.36;17.51;-;24.9;38.9;12.36;27.98;27;27.53;29.51;25.05;-
Feb 15, 2020;3:00 PM;22.92;12.4;12.4;22.63;-;22.75;38.89;12.4;29.8;30.9;22.63;33.17;25.03;-
Feb 15, 2020;4:00 PM;22.99;12.54;12.54;22.63;-;23.4;38.91;12.54;32.97;36.28;29.6;37.09;25.1;-
Feb 15, 2020;5:00 PM;24.24;12.79;12.79;23.13;-;27.4;46.18;12.79;34.1;40.68;30.99;47.77;34.5;-
Feb 15, 2020;6:00 PM;25.12;12.53;12.53;24.98;-;25.7;43.67;12.53;34.84;46.94;35;52.81;34.72;-
Feb 15, 2020;7:00 PM;21.8;14.91;12.06;22.26;-;25.1;44.54;12.06;34.27;48.15;32.4;50.59;27.05;-
Feb 15, 2020;8:00 PM;8.27;8.27;11.11;15.32;-;22.3;45.86;11.11;34.2;44.6;29.29;48.06;25.06;-
Feb 15, 2020;9:00 PM;1.58;1.58;10.02;13.43;-;19.9;36.01;10.02;34.09;40;24.1;42;24.07;-
Feb 15, 2020;10:00 PM;3.97;3.97;9.31;14.13;-;21.26;36.49;9.31;34.15;36.54;23.23;37.11;23.07;-
Feb 15, 2020;11:00 PM;0.02;0.02;1.72;13.24;-;22.03;32.11;6.9;32.05;35.17;19.28;32.95;5.24;-
Feb 16, 2020;12:00 AM;-5.9;0.06;9.57;11.82;-;12.47;17.38;9.57;30.99;34.45;-0.99;38.08;0.04;-
Feb 16, 2020;1:00 AM;-8.65;0.08;9.34;10.47;-;11.05;16.04;9.34;29.52;31.26;-3.17;33.17;0.01;-
Feb 16, 2020;2:00 AM;-4.93;0.06;8.73;6.63;-;7.09;15.36;8.73;28.88;29.52;3.74;30.48;24.01;-
Feb 16, 2020;3:00 AM;-4.99;0.04;8.01;-0.21;-;5;15.14;8.01;28.6;28.7;-1.99;29.4;0.09;-
Feb 16, 2020;4:00 AM;-5.76;-4.25;7.47;-5.09;-;-4.25;15.14;7.47;28.62;27.8;-5;30.02;-5;-
Feb 16, 2020;5:00 AM;-6.91;-2.7;7.09;-4.95;-;-2.7;15.14;7.09;28.53;30.03;0;31.56;0;-
Feb 16, 2020;6:00 AM;-8.51;0.07;5.96;-1.31;-;7.42;16;5.96;28.75;34.06;-0.99;33.42;0.04;-
Feb 16, 2020;7:00 AM;-4.96;0.49;7.67;1.37;-;7.93;16.21;7.67;27.48;36.15;-1.99;36.05;0.1;-
Feb 16, 2020;8:00 AM;-0.08;5.48;8.54;5.95;-;9.83;17.66;8.54;27.84;36.15;6.58;36;22;-
Feb 16, 2020;9:00 AM;-1.36;6.43;8.77;11.62;-;22.6;22.09;8.77;28.68;34.69;22.63;36;25.04;-
Feb 16, 2020;10:00 AM;-8.46;9.27;9.27;13.13;-;30.5;26.22;9.27;28.7;31.64;26.3;34.28;25.03;-
Feb 16, 2020;11:00 AM;-6.55;9.54;9.54;12.89;-;34.5;27.27;9.54;28.66;33.6;26.8;33.92;25.05;-
Feb 16, 2020;12:00 PM;-15.24;8.24;9.62;16.76;-;35.29;26.22;9.62;27.28;29.6;22.02;32.76;23.06;-
Feb 16, 2020;1:00 PM;-20.88;0.59;9.58;9.85;-;25.7;26.34;9.58;25.93;26;11;29.53;21.32;-
Feb 16, 2020;2:00 PM;-21.02;0.53;9.19;6.43;-;25.7;28.16;9.19;26.69;26.27;-1.99;30.41;0.02;-
Feb 16, 2020;3:00 PM;-32.14;0.11;9.31;4.09;-;29;25.87;9.31;28.38;33.6;11;33.36;-0.7;-
Feb 16, 2020;4:00 PM;-19.26;0.11;9.95;5.1;-;28.72;24.67;9.95;29.29;35.24;21.43;33.09;-2.92;-
Feb 16, 2020;5:00 PM;-8.02;4.46;10.47;10.4;-;37.8;36.54;10.47;32.62;40;32.09;42.8;5.44;-
Feb 16, 2020;6:00 PM;-2.5;1.54;10.5;14.69;-;33.16;36.66;10.5;33.34;45;36;52.61;19.05;-
Feb 16, 2020;7:00 PM;-3.72;0.44;10.24;18.59;-;35.99;37.85;10.24;34.02;46.15;36.98;54.92;5.65;-
Feb 16, 2020;8:00 PM;-4.96;0.1;9.82;13.91;-;31.68;35.27;9.82;32.49;41.44;33.45;50.51;2.92;-
Feb 16, 2020;9:00 PM;-3.39;0.09;9.44;9.07;-;30;25.63;9.44;31.99;40;24.2;44.41;1.69;-
Feb 16, 2020;10:00 PM;0.74;0.74;8.79;10.93;-;23.3;22.14;8.79;32.65;38.53;21.3;35.1;4.02;-
Feb 16, 2020;11:00 PM;-1.13;0.07;8.39;11.69;-;20.92;16.56;8.39;32.11;35.71;6.33;36.85;3.94;-
Feb 17, 2020;12:00 AM;-25.04;0.02;4.01;12.2;-;12.88;13.79;4.01;30.96;31.1;13.33;29.35;-9.98;-
Feb 17, 2020;1:00 AM;-27.53;0.01;4.06;12;-;12.66;11.76;4.06;28.87;27.6;13;28.01;-9.97;-
Feb 17, 2020;2:00 AM;-21.99;0;3.89;10.8;-;11.4;11.75;3.89;27.71;26.4;11.67;24.88;-9.71;-
Feb 17, 2020;3:00 AM;-12.05;-0.03;3.68;5.73;-;5.96;11.75;3.68;27.56;25;10.5;24.89;-5.45;-
Feb 17, 2020;4:00 AM;-4.95;-0.35;4.76;5.95;-;6.11;12.35;4.76;28;27.8;15.5;29.09;-0.84;-
Feb 17, 2020;5:00 AM;-0.08;-0.08;9.49;8.1;-;9.41;20.21;9.49;30.97;34.1;23.41;37.17;3.53;-
Feb 17, 2020;6:00 AM;22.91;20.74;11.17;22.16;-;22.47;44.94;11.17;35;41.82;40;47.84;29.02;-
Feb 17, 2020;7:00 AM;30.06;11.6;11.6;30.06;-;30.06;40.83;11.6;36.08;47.83;38.88;56.97;30.06;-
Feb 17, 2020;8:00 AM;36.44;11.93;11.93;36.44;-;36.44;41.24;11.93;37.03;50.8;40.51;58.97;36.44;-
Feb 17, 2020;9:00 AM;33.57;11.81;11.81;33.57;-;33.57;41.28;11.81;36.92;46.44;40;48.01;33.57;-
Feb 17, 2020;10:00 AM;29.8;11.76;11.76;29.8;-;29.8;40.66;11.76;36.34;42.86;40.98;42.49;36.58;-
Feb 17, 2020;11:00 AM;29.8;11.6;11.6;29.8;-;29.8;41.5;11.6;36.87;40.74;40.99;41.98;36.92;-
Feb 17, 2020;12:00 PM;29.76;11.5;11.5;30.08;-;29.76;41.67;11.5;36.35;41.78;40.78;40.78;36.9;-
Feb 17, 2020;1:00 PM;27.35;11.46;11.46;27.35;-;27.35;42.17;11.46;36.84;39;39.95;39.95;36.47;-
Feb 17, 2020;2:00 PM;27.69;11.48;11.48;27.69;-;27.69;41.6;11.48;36.32;40.17;41.81;41.81;34.97;-
Feb 17, 2020;3:00 PM;32.38;11.45;11.45;25.43;-;29.8;41.68;11.45;36.3;42.54;45;45.27;35.95;-
Feb 17, 2020;4:00 PM;34.01;11.57;11.57;23.88;-;30.3;42.17;11.57;36.8;47;43.64;47.32;34.97;-
Feb 17, 2020;5:00 PM;36.7;12.26;12.26;27.42;-;35.86;43.57;12.26;36.77;50;42;50.93;36.7;-
Feb 17, 2020;6:00 PM;36.79;12.25;12.25;36.79;-;36.79;43.74;12.25;37.89;53.05;41.41;54.3;36.79;-
Feb 17, 2020;7:00 PM;36.95;11.56;11.56;36.95;-;36.95;43.52;11.56;37.55;48.8;42.92;50.11;36.95;-
Feb 17, 2020;8:00 PM;32.27;11.27;11.27;32.27;-;32.27;42.17;11.27;35.06;42;39.87;46.35;33.98;-
Feb 17, 2020;9:00 PM;24.86;11.12;11.12;25.21;-;25.7;39.8;11.12;32.1;40.17;32;41.93;26;-
Feb 17, 2020;10:00 PM;18.44;10.84;10.84;23.76;-;24.3;35.44;10.84;34.4;37;35.94;35.94;34.91;-
Feb 17, 2020;11:00 PM;9.78;9.78;9.78;23.12;-;24.54;31.62;9.78;31.11;34.96;30.01;31.45;27.05;-
Feb 18, 2020;12:00 AM;20.64;9.74;9.74;21.51;-;22.5;31.56;9.74;31.26;31.33;23.05;31.09;24.34;-
Feb 18, 2020;1:00 AM;13.11;9.67;9.67;18.57;-;20.06;30.43;9.67;30.1;29.1;11.89;27.05;21.05;-
Feb 18, 2020;2:00 AM;9;9;9;17.05;-;17;28.05;9;28.83;22.23;6.96;23.89;12.28;-
Feb 18, 2020;3:00 AM;8.58;8.58;8.58;11.1;-;11.02;26.2;8.58;28.86;28;7.48;24.8;21.06;-
Feb 18, 2020;4:00 AM;8.94;8.94;8.94;10.38;-;10.3;28.07;8.94;29.2;28.7;15;27.98;23.09;-
Feb 18, 2020;5:00 AM;15.44;10.17;10.17;17.5;-;18.22;30.54;10.17;32.14;35.09;23.89;34.03;25.04;-
Feb 18, 2020;6:00 AM;26.14;10.87;10.87;26.14;-;26.14;48.93;10.87;34;41.65;29.37;41.09;26.14;-
Feb 18, 2020;7:00 AM;35.93;17.11;17.11;35.93;-;35.93;42.67;17.11;35.76;44.56;36.65;46.46;35.93;-
Feb 18, 2020;8:00 AM;34.55;24.15;24.15;38.05;-;38.47;43.2;24.15;37.49;46.68;37;50.94;36.18;-
Feb 18, 2020;9:00 AM;26.62;11.51;11.51;36.26;-;38.91;42.64;11.51;36.02;44.86;36;46.06;34;-
Feb 18, 2020;10:00 AM;11.73;11.24;11.24;30.75;-;33.14;41.79;11.24;34.08;41.67;33.26;43.21;33.94;-
Feb 18, 2020;11:00 AM;10.91;10.91;10.91;27.65;-;27.65;42.18;10.91;34.06;42.06;30.06;44.03;34;-
Feb 18, 2020;12:00 PM;10.46;10.46;10.46;25.1;-;25.1;42.08;10.46;33.2;45.23;36;45.38;33.97;-
Feb 18, 2020;1:00 PM;10.47;10.47;10.47;22.35;-;24.11;41.84;10.47;33.15;42.01;36;43.31;34;-
Feb 18, 2020;2:00 PM;11.34;11.07;11.07;22.75;-;23.28;36.88;11.07;32.68;37.99;33.8;40.52;33.3;-
Feb 18, 2020;3:00 PM;24.81;11.18;11.18;24.89;-;25;36.78;11.18;33.19;39.53;32.18;42.06;33.92;-
Feb 18, 2020;4:00 PM;29.14;11.44;11.44;29.14;-;29.19;36.73;11.44;33.6;44;34.28;50.07;33.91;-
Feb 18, 2020;5:00 PM;34.96;25.42;25.42;34.96;-;34.96;42.7;25.42;34.79;48.2;37;53.22;34.96;-
Feb 18, 2020;6:00 PM;38.88;37.94;37.94;38.88;-;38.88;43.63;37.94;38.05;53.86;37.83;58.29;38.88;-
Feb 18, 2020;7:00 PM;38.51;24.59;24.59;38.51;-;38.51;43.58;24.59;38.09;50.8;38.59;54.03;38.51;-
Feb 18, 2020;8:00 PM;32.4;16;16;32.4;-;32.4;36.9;16;34.89;44.43;36;48.01;32.4;-
Feb 18, 2020;9:00 PM;25.82;11.52;11.52;25.92;-;26.18;31.01;11.52;32.27;40.93;25.4;42.62;26.01;-
Feb 18, 2020;10:00 PM;25.21;11.25;11.25;25.61;-;26;37.6;11.25;34.4;37;29.73;37.79;27.08;-
Feb 18, 2020;11:00 PM;21.22;10.94;10.94;25.22;-;25.05;35.9;10.94;32.22;35;23.08;34.76;26.08;-
Feb 19, 2020;12:00 AM;23;10.25;10.25;23;-;23;33.17;10.25;31.23;35.48;23.37;31;23;-
