Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jan 4, 2020;1:45 PM;1,221;337;1,358;8,790;466;50;1,826;1,680;802;1,086;52;327
Jan 4, 2020;2:00 PM;1,222;348;1,364;8,752;421;50;1,823;1,758;801;1,088;19;327
Jan 4, 2020;2:15 PM;1,223;351;1,378;8,642;370;50;1,818;1,742;799;1,093;21;324
Jan 4, 2020;2:30 PM;1,221;343;1,378;8,479;319;50;1,818;1,750;801;1,088;5;327
Jan 4, 2020;2:45 PM;1,224;343;1,380;8,399;261;50;1,819;1,778;817;1,089;1;327
Jan 4, 2020;3:00 PM;1,222;357;1,381;8,237;208;50;1,815;1,789;869;1,080;52;327
Jan 4, 2020;3:15 PM;1,221;364;1,380;8,126;157;50;1,809;1,811;855;1,105;87;326
Jan 4, 2020;3:30 PM;1,224;357;1,417;8,099;103;50;1,813;1,848;836;1,111;45;327
Jan 4, 2020;3:45 PM;1,224;344;1,485;8,051;52;50;1,817;1,838;836;1,124;39;329
Jan 4, 2020;4:00 PM;1,223;344;1,485;8,069;20;50;1,820;1,833;849;1,144;111;329
Jan 4, 2020;4:15 PM;1,224;347;1,485;7,949;7;50;1,832;1,898;857;1,182;148;329
Jan 4, 2020;4:30 PM;1,224;347;1,477;7,893;1;50;1,843;1,961;854;1,201;325;328
Jan 4, 2020;4:45 PM;1,226;363;1,481;7,791;0;50;1,849;2,114;872;1,208;353;328
Jan 4, 2020;5:00 PM;1,221;349;1,472;7,692;0;50;1,844;2,177;871;1,277;137;328
Jan 4, 2020;5:15 PM;1,222;351;1,456;7,674;0;50;1,844;2,263;856;1,285;248;328
Jan 4, 2020;5:30 PM;1,227;350;1,420;7,649;0;50;1,841;2,281;860;1,297;291;331
Jan 4, 2020;5:45 PM;1,225;380;1,372;7,600;0;50;1,842;2,294;861;1,304;280;329
Jan 4, 2020;6:00 PM;1,226;391;1,319;7,507;0;50;1,870;2,320;869;1,315;452;329
Jan 4, 2020;6:15 PM;1,226;389;1,275;7,390;0;50;1,883;2,335;847;1,317;375;331
Jan 4, 2020;6:30 PM;1,229;377;1,228;7,286;0;50;1,881;2,359;804;1,342;420;328
Jan 4, 2020;6:45 PM;1,230;369;1,169;7,148;0;50;1,881;2,372;795;1,341;449;329
Jan 4, 2020;7:00 PM;1,232;371;1,108;7,043;0;50;1,886;2,392;787;1,297;657;330
Jan 4, 2020;7:15 PM;1,231;376;1,065;6,945;0;50;1,886;2,393;745;1,299;609;333
Jan 4, 2020;7:30 PM;1,230;381;1,040;6,746;0;50;1,891;2,405;724;1,300;634;331
Jan 4, 2020;7:45 PM;1,229;360;1,014;6,627;0;50;1,907;2,400;717;1,304;505;328
Jan 4, 2020;8:00 PM;1,232;350;994;6,511;0;50;1,904;2,416;740;1,314;513;329
Jan 4, 2020;8:15 PM;1,232;347;962;6,373;0;50;1,894;2,422;769;1,320;363;328
Jan 4, 2020;8:30 PM;1,225;351;899;6,216;0;50;1,874;2,429;783;1,311;327;327
Jan 4, 2020;8:45 PM;1,227;349;857;6,076;0;50;1,887;2,431;793;1,305;271;328
Jan 4, 2020;9:00 PM;1,227;359;768;5,909;0;50;1,901;2,400;795;1,276;338;318
Jan 4, 2020;9:15 PM;1,229;361;704;5,713;0;50;1,906;2,399;800;1,274;389;320
Jan 4, 2020;9:30 PM;1,229;364;656;5,566;0;50;1,916;2,405;798;1,241;448;329
Jan 4, 2020;9:45 PM;1,231;359;610;5,322;0;50;1,949;2,413;801;1,246;400;329
Jan 4, 2020;10:00 PM;1,224;360;566;5,101;0;50;1,971;2,481;819;1,243;628;326
Jan 4, 2020;10:15 PM;1,226;362;559;4,928;0;50;1,977;2,509;822;1,247;535;329
Jan 4, 2020;10:30 PM;1,226;360;573;4,764;0;50;1,977;2,538;819;1,245;561;329
Jan 4, 2020;10:45 PM;1,228;358;560;4,578;0;50;1,976;2,559;808;1,248;562;329
Jan 4, 2020;11:00 PM;1,224;351;528;4,458;0;50;1,977;2,590;796;1,237;235;329
Jan 4, 2020;11:15 PM;1,227;345;515;4,329;0;50;1,975;2,603;756;1,238;153;328
Jan 4, 2020;11:30 PM;1,225;356;522;4,179;0;50;1,978;2,624;703;1,237;255;328
Jan 4, 2020;11:45 PM;1,220;350;514;4,075;0;50;1,971;2,625;675;1,237;162;329
Jan 5, 2020;12:00 AM;1,214;345;505;3,915;0;50;1,967;2,584;598;1,138;75;318
Jan 5, 2020;12:15 AM;1,214;344;458;3,796;0;50;1,961;2,551;566;1,155;40;319
Jan 5, 2020;12:30 AM;1,209;354;460;3,677;0;50;1,951;2,537;546;1,148;31;319
Jan 5, 2020;12:45 AM;1,211;349;441;3,554;0;50;1,953;2,552;541;1,157;30;319
Jan 5, 2020;1:00 AM;1,204;349;411;3,459;0;50;1,958;2,558;542;1,154;29;319
Jan 5, 2020;1:15 AM;1,199;345;393;3,390;0;50;1,956;2,553;535;1,159;26;318
Jan 5, 2020;1:30 AM;1,205;344;370;3,344;0;50;1,950;2,531;536;1,149;24;318
Jan 5, 2020;1:45 AM;1,209;348;333;3,251;0;50;1,944;2,542;536;1,114;25;317
Jan 5, 2020;2:00 AM;1,206;353;318;3,133;0;50;1,967;2,524;473;1,084;65;315
Jan 5, 2020;2:15 AM;1,209;351;293;3,063;0;50;1,996;2,501;457;1,090;49;315
Jan 5, 2020;2:30 AM;1,206;347;295;3,026;0;50;2,007;2,495;461;1,083;56;316
Jan 5, 2020;2:45 AM;1,204;342;303;2,939;0;50;2,011;2,496;465;1,099;7;317
Jan 5, 2020;3:00 AM;1,207;345;321;2,815;0;50;2,020;2,476;471;1,112;110;315
Jan 5, 2020;3:15 AM;1,206;343;323;2,778;0;50;2,021;2,493;469;1,112;137;315
Jan 5, 2020;3:30 AM;1,207;344;296;2,761;0;50;2,020;2,500;470;1,110;139;314
Jan 5, 2020;3:45 AM;1,205;340;293;2,709;0;50;2,019;2,515;471;1,103;97;314
Jan 5, 2020;4:00 AM;1,203;342;325;2,585;0;50;2,021;2,547;478;1,073;48;315
Jan 5, 2020;4:15 AM;1,204;342;370;2,518;0;50;2,020;2,551;476;1,081;56;315
Jan 5, 2020;4:30 AM;1,203;340;401;2,466;0;50;2,019;2,554;476;1,079;37;317
Jan 5, 2020;4:45 AM;1,199;339;439;2,455;0;50;2,018;2,565;481;1,084;44;319
Jan 5, 2020;5:00 AM;1,201;340;466;2,421;0;50;2,018;2,560;486;1,102;67;319
Jan 5, 2020;5:15 AM;1,198;339;506;2,345;0;50;2,020;2,545;487;1,096;62;319
Jan 5, 2020;5:30 AM;1,201;336;531;2,226;0;50;2,017;2,549;485;1,089;25;319
Jan 5, 2020;5:45 AM;1,203;337;573;2,189;0;50;2,016;2,552;485;1,105;35;320
Jan 5, 2020;6:00 AM;1,203;338;554;2,187;0;50;2,018;2,568;486;1,155;79;321
Jan 5, 2020;6:15 AM;1,209;336;565;2,153;0;50;2,019;2,584;494;1,149;135;315
Jan 5, 2020;6:30 AM;1,207;338;586;2,096;0;50;2,020;2,604;497;1,135;127;315
Jan 5, 2020;6:45 AM;1,203;338;602;2,077;0;50;2,019;2,607;498;1,143;110;320
Jan 5, 2020;7:00 AM;1,206;336;617;2,025;0;50;2,017;2,614;502;1,184;88;318
Jan 5, 2020;7:15 AM;1,209;335;637;1,953;0;50;2,019;2,611;526;1,233;135;316
Jan 5, 2020;7:30 AM;1,208;334;668;1,908;0;50;2,019;2,624;543;1,248;137;318
Jan 5, 2020;7:45 AM;1,210;334;679;1,845;0;50;2,019;2,632;542;1,275;244;318
Jan 5, 2020;8:00 AM;1,211;330;705;1,793;1;50;2,019;2,644;533;1,278;83;319
Jan 5, 2020;8:15 AM;1,214;331;740;1,723;11;50;2,020;2,668;544;1,296;106;321
Jan 5, 2020;8:30 AM;1,217;333;780;1,675;50;50;2,020;2,671;552;1,321;114;320
Jan 5, 2020;8:45 AM;1,217;344;808;1,656;116;50;2,018;2,700;554;1,359;162;319
Jan 5, 2020;9:00 AM;1,212;331;828;1,650;242;50;2,014;2,700;594;1,409;107;321
Jan 5, 2020;9:15 AM;1,209;327;832;1,627;406;50;2,013;2,681;606;1,417;112;321
Jan 5, 2020;9:30 AM;1,210;331;859;1,533;568;50;2,015;2,689;610;1,434;89;319
Jan 5, 2020;9:45 AM;1,215;336;889;1,478;739;50;2,015;2,703;610;1,450;75;320
Jan 5, 2020;10:00 AM;1,215;330;905;1,439;861;50;2,016;2,693;652;1,443;64;320
Jan 5, 2020;10:15 AM;1,217;330;962;1,408;978;50;2,015;2,713;659;1,471;105;321
Jan 5, 2020;10:30 AM;1,217;329;1,007;1,354;1,095;50;2,019;2,701;655;1,453;105;320
Jan 5, 2020;10:45 AM;1,217;328;1,036;1,331;1,212;50;2,020;2,690;655;1,477;89;321
Jan 5, 2020;11:00 AM;1,217;335;1,085;1,309;1,248;50;2,020;2,703;680;1,498;64;320
Jan 5, 2020;11:15 AM;1,219;342;1,118;1,305;1,311;50;2,019;2,731;679;1,516;89;321
Jan 5, 2020;11:30 AM;1,216;341;1,152;1,306;1,355;50;2,018;2,730;677;1,515;75;321
Jan 5, 2020;11:45 AM;1,212;341;1,185;1,305;1,381;50;2,019;2,703;678;1,525;57;320
Jan 5, 2020;12:00 PM;1,207;342;1,158;1,293;1,387;50;2,019;2,669;676;1,509;160;319
Jan 5, 2020;12:15 PM;1,193;329;1,155;1,308;1,371;50;2,019;2,671;671;1,510;131;321
Jan 5, 2020;12:30 PM;1,190;328;1,147;1,293;1,317;50;2,018;2,667;674;1,504;168;322
Jan 5, 2020;12:45 PM;1,193;328;1,132;1,311;1,258;50;2,015;2,653;673;1,507;155;322
Jan 5, 2020;1:00 PM;1,189;328;1,128;1,328;1,197;50;2,018;2,654;676;1,514;230;323
Jan 5, 2020;1:15 PM;1,180;323;1,154;1,349;1,120;50;2,017;2,655;675;1,510;145;321
Jan 5, 2020;1:30 PM;1,176;324;1,207;1,344;1,029;50;2,017;2,665;672;1,511;253;321
Jan 5, 2020;1:45 PM;1,176;321;1,236;1,353;947;50;2,016;2,672;671;1,507;188;321
Jan 5, 2020;2:00 PM;1,174;321;1,211;1,376;845;50;2,016;2,693;671;1,498;155;319
Jan 5, 2020;2:15 PM;1,170;320;1,197;1,415;734;50;2,016;2,719;669;1,508;85;319
Jan 5, 2020;2:30 PM;1,181;325;1,191;1,480;624;50;2,017;2,757;670;1,503;79;322
Jan 5, 2020;2:45 PM;1,175;322;1,245;1,528;503;50;2,016;2,764;669;1,512;84;320
Jan 5, 2020;3:00 PM;1,181;329;1,205;1,595;392;50;2,014;2,763;667;1,513;305;319
Jan 5, 2020;3:15 PM;1,176;322;1,133;1,712;286;50;2,014;2,770;671;1,531;399;320
Jan 5, 2020;3:30 PM;1,176;320;1,172;1,791;183;50;2,004;2,777;673;1,556;272;319
Jan 5, 2020;3:45 PM;1,177;320;1,214;1,908;98;50;2,002;2,778;675;1,565;264;321
Jan 5, 2020;4:00 PM;1,181;320;1,235;1,980;41;50;1,995;2,776;673;1,575;174;317
Jan 5, 2020;4:15 PM;1,192;320;1,278;2,092;12;50;1,991;2,785;681;1,585;238;319
Jan 5, 2020;4:30 PM;1,201;323;1,268;2,176;2;50;1,991;2,788;695;1,587;293;320
Jan 5, 2020;4:45 PM;1,208;335;1,238;2,308;0;50;1,992;2,791;704;1,626;432;317
Jan 5, 2020;5:00 PM;1,218;335;1,260;2,425;0;50;1,986;2,775;690;1,678;657;318
Jan 5, 2020;5:15 PM;1,228;338;1,306;2,482;0;50;1,992;2,793;721;1,671;697;319
Jan 5, 2020;5:30 PM;1,225;337;1,319;2,586;0;50;1,991;2,778;739;1,680;683;318
Jan 5, 2020;5:45 PM;1,223;337;1,299;2,712;0;50;1,991;2,783;799;1,673;717;319
Jan 5, 2020;6:00 PM;1,226;337;1,317;2,793;0;50;1,978;2,773;771;1,691;1,008;319
Jan 5, 2020;6:15 PM;1,224;335;1,331;2,742;0;50;1,973;2,780;792;1,685;939;320
Jan 5, 2020;6:30 PM;1,219;336;1,341;2,727;0;50;1,973;2,783;810;1,677;884;319
Jan 5, 2020;6:45 PM;1,226;336;1,358;2,801;0;50;1,973;2,782;796;1,686;865;319
Jan 5, 2020;7:00 PM;1,229;346;1,284;2,846;0;50;1,965;2,740;780;1,711;1,114;319
Jan 5, 2020;7:15 PM;1,225;342;1,271;2,809;0;50;1,964;2,720;790;1,714;1,095;319
Jan 5, 2020;7:30 PM;1,229;334;1,334;2,789;0;50;1,961;2,715;797;1,702;982;318
Jan 5, 2020;7:45 PM;1,226;329;1,364;2,833;0;50;1,959;2,710;800;1,691;810;316
Jan 5, 2020;8:00 PM;1,225;337;1,374;2,860;0;50;1,958;2,692;809;1,656;940;317
Jan 5, 2020;8:15 PM;1,218;337;1,383;2,919;0;50;1,958;2,677;802;1,659;845;319
Jan 5, 2020;8:30 PM;1,225;337;1,428;2,987;0;50;1,951;2,667;786;1,647;663;318
Jan 5, 2020;8:45 PM;1,226;337;1,457;3,001;0;50;1,953;2,668;774;1,675;419;317
Jan 5, 2020;9:00 PM;1,229;341;1,424;3,045;0;50;1,957;2,696;760;1,719;390;318
Jan 5, 2020;9:15 PM;1,232;340;1,424;3,050;0;50;1,958;2,690;758;1,746;191;316
Jan 5, 2020;9:30 PM;1,230;338;1,418;3,105;0;50;1,956;2,702;763;1,740;80;314
Jan 5, 2020;9:45 PM;1,230;335;1,432;3,136;0;50;1,953;2,674;759;1,736;50;320
Jan 5, 2020;10:00 PM;1,226;328;1,464;3,038;0;50;1,957;2,653;728;1,695;173;319
Jan 5, 2020;10:15 PM;1,225;331;1,472;3,042;0;50;1,958;2,647;684;1,701;138;317
Jan 5, 2020;10:30 PM;1,222;333;1,483;3,022;0;50;1,954;2,653;667;1,697;173;315
Jan 5, 2020;10:45 PM;1,222;333;1,447;3,006;0;50;1,948;2,653;665;1,691;145;318
Jan 5, 2020;11:00 PM;1,204;329;1,447;3,007;0;50;1,950;2,628;662;1,682;50;315
Jan 5, 2020;11:15 PM;1,209;327;1,462;2,973;0;50;1,946;2,582;651;1,678;28;318
Jan 5, 2020;11:30 PM;1,214;330;1,464;3,006;0;50;1,946;2,549;643;1,678;71;318
Jan 5, 2020;11:45 PM;1,221;325;1,490;3,032;0;50;1,934;2,483;650;1,659;63;317
Jan 6, 2020;12:00 AM;1,218;330;1,494;3,042;0;49;1,938;2,424;674;1,617;54;325
Jan 6, 2020;12:15 AM;1,217;328;1,500;3,053;0;49;1,940;2,460;697;1,571;16;325
Jan 6, 2020;12:30 AM;1,216;328;1,498;3,084;0;49;1,941;2,482;677;1,555;17;326
Jan 6, 2020;12:45 AM;1,215;332;1,510;3,040;0;49;1,943;2,447;673;1,550;14;326
Jan 6, 2020;1:00 AM;1,214;333;1,465;3,014;0;49;1,937;2,405;675;1,529;21;327
Jan 6, 2020;1:15 AM;1,215;334;1,427;2,991;0;49;1,942;2,415;672;1,537;16;322
Jan 6, 2020;1:30 AM;1,216;329;1,445;2,939;0;49;1,941;2,425;672;1,538;16;324
Jan 6, 2020;1:45 AM;1,211;326;1,462;2,907;0;49;1,937;2,389;671;1,535;16;325
Jan 6, 2020;2:00 AM;1,209;335;1,444;2,895;0;49;1,943;2,383;708;1,533;21;325
Jan 6, 2020;2:15 AM;1,202;330;1,433;2,866;0;49;1,944;2,377;734;1,533;19;326
Jan 6, 2020;2:30 AM;1,208;331;1,431;2,856;0;49;1,942;2,394;754;1,532;19;319
Jan 6, 2020;2:45 AM;1,208;332;1,424;2,857;0;49;1,940;2,323;775;1,534;19;320
Jan 6, 2020;3:00 AM;1,210;334;1,407;2,819;0;49;1,944;2,274;792;1,539;20;322
Jan 6, 2020;3:15 AM;1,211;326;1,445;2,755;0;49;1,940;2,256;815;1,540;22;323
Jan 6, 2020;3:30 AM;1,206;321;1,484;2,725;0;49;1,934;2,214;826;1,538;17;321
Jan 6, 2020;3:45 AM;1,206;318;1,499;2,707;0;49;1,931;2,223;826;1,540;17;321
Jan 6, 2020;4:00 AM;1,207;320;1,502;2,740;0;49;1,934;2,304;839;1,558;18;322
Jan 6, 2020;4:15 AM;1,204;329;1,506;2,682;0;49;1,940;2,368;857;1,565;27;322
Jan 6, 2020;4:30 AM;1,207;322;1,537;2,632;0;49;1,941;2,386;886;1,563;34;322
Jan 6, 2020;4:45 AM;1,207;327;1,547;2,617;0;49;1,942;2,435;901;1,591;32;325
Jan 6, 2020;5:00 AM;1,208;331;1,542;2,581;0;49;1,938;2,506;960;1,679;18;326
Jan 6, 2020;5:15 AM;1,208;317;1,530;2,598;0;49;1,939;2,538;1,004;1,692;16;325
Jan 6, 2020;5:30 AM;1,204;331;1,527;2,551;0;49;1,941;2,577;1,030;1,710;22;326
Jan 6, 2020;5:45 AM;1,202;334;1,513;2,485;0;49;1,943;2,621;1,067;1,747;68;324
Jan 6, 2020;6:00 AM;1,200;316;1,478;2,453;0;50;1,936;2,599;1,120;1,845;77;328
Jan 6, 2020;6:15 AM;1,204;326;1,466;2,437;0;50;1,950;2,624;1,180;1,871;117;328
Jan 6, 2020;6:30 AM;1,202;329;1,470;2,417;0;50;1,951;2,617;1,259;1,946;101;326
Jan 6, 2020;6:45 AM;1,203;343;1,456;2,377;0;50;1,951;2,613;1,322;2,014;97;329
Jan 6, 2020;7:00 AM;1,206;329;1,446;2,305;0;50;1,941;2,571;1,364;2,108;139;326
Jan 6, 2020;7:15 AM;1,210;325;1,401;2,276;0;50;1,948;2,619;1,436;2,121;293;327
Jan 6, 2020;7:30 AM;1,210;325;1,366;2,238;0;50;1,950;2,627;1,512;2,140;348;327
Jan 6, 2020;7:45 AM;1,209;342;1,326;2,222;0;50;1,951;2,641;1,552;2,156;478;328
Jan 6, 2020;8:00 AM;1,209;334;1,265;2,194;2;50;1,949;2,638;1,583;2,168;671;328
Jan 6, 2020;8:15 AM;1,210;327;1,260;2,201;26;50;1,951;2,638;1,605;2,183;760;324
Jan 6, 2020;8:30 AM;1,203;327;1,271;2,211;90;50;1,950;2,639;1,623;2,187;891;323
Jan 6, 2020;8:45 AM;1,199;333;1,274;2,209;199;50;1,949;2,641;1,651;2,184;914;323
Jan 6, 2020;9:00 AM;1,197;334;1,259;2,204;348;50;1,950;2,647;1,684;2,206;906;328
Jan 6, 2020;9:15 AM;1,204;333;1,244;2,177;508;50;1,951;2,641;1,702;2,205;838;327
Jan 6, 2020;9:30 AM;1,206;327;1,274;2,165;678;50;1,951;2,630;1,714;2,194;684;326
Jan 6, 2020;9:45 AM;1,210;326;1,301;2,197;828;50;1,950;2,629;1,724;2,199;559;326
Jan 6, 2020;10:00 AM;1,214;317;1,338;2,190;991;50;1,951;2,632;1,709;2,201;499;326
Jan 6, 2020;10:15 AM;1,218;316;1,363;2,120;1,157;50;1,950;2,613;1,690;2,206;467;329
Jan 6, 2020;10:30 AM;1,216;321;1,364;2,057;1,294;50;1,950;2,608;1,688;2,220;434;328
Jan 6, 2020;10:45 AM;1,217;323;1,339;1,983;1,455;50;1,951;2,632;1,734;2,228;363;322
Jan 6, 2020;11:00 AM;1,214;324;1,337;1,930;1,593;50;1,951;2,645;1,673;2,254;115;323
Jan 6, 2020;11:15 AM;1,215;325;1,350;1,913;1,708;50;1,951;2,629;1,764;2,296;114;334
Jan 6, 2020;11:30 AM;1,212;333;1,364;1,916;1,811;50;1,952;2,625;1,746;2,329;97;338
Jan 6, 2020;11:45 AM;1,215;321;1,400;1,881;1,903;50;1,951;2,630;1,702;2,320;75;344
Jan 6, 2020;12:00 PM;1,213;343;1,418;1,844;1,982;50;1,971;2,641;1,712;2,312;145;344
Jan 6, 2020;12:15 PM;1,212;334;1,487;1,820;2,005;50;1,988;2,618;1,729;2,306;92;343
Jan 6, 2020;12:30 PM;1,215;338;1,505;1,786;1,990;50;1,997;2,629;1,714;2,303;121;344
Jan 6, 2020;12:45 PM;1,215;334;1,502;1,745;1,992;50;2,015;2,632;1,682;2,296;129;345
Jan 6, 2020;1:00 PM;1,209;336;1,520;1,725;1,984;50;2,018;2,637;1,662;2,252;94;341
Jan 6, 2020;1:15 PM;1,209;322;1,560;1,695;1,933;50;2,017;2,632;1,647;2,271;105;339
Jan 6, 2020;1:30 PM;1,209;314;1,580;1,673;1,849;50;2,018;2,623;1,633;2,269;91;338
Jan 6, 2020;1:45 PM;1,213;315;1,588;1,671;1,757;50;2,018;2,620;1,614;2,277;76;332
Jan 6, 2020;2:00 PM;1,207;317;1,576;1,659;1,631;50;2,018;2,633;1,648;2,351;118;333
Jan 6, 2020;2:15 PM;1,209;327;1,575;1,617;1,476;50;2,019;2,637;1,646;2,353;173;331
Jan 6, 2020;2:30 PM;1,211;328;1,580;1,616;1,294;50;2,018;2,637;1,651;2,354;226;328
Jan 6, 2020;2:45 PM;1,211;333;1,560;1,614;1,108;50;2,019;2,646;1,655;2,355;317;327
Jan 6, 2020;3:00 PM;1,211;316;1,547;1,619;903;50;2,019;2,635;1,671;2,373;167;328
Jan 6, 2020;3:15 PM;1,211;316;1,564;1,640;691;50;2,019;2,627;1,677;2,375;307;323
Jan 6, 2020;3:30 PM;1,214;318;1,566;1,675;481;50;2,019;2,631;1,667;2,376;337;320
Jan 6, 2020;3:45 PM;1,216;313;1,579;1,734;289;50;2,019;2,633;1,695;2,378;326;318
Jan 6, 2020;4:00 PM;1,208;309;1,593;1,825;141;50;2,018;2,611;1,737;2,388;293;310
Jan 6, 2020;4:15 PM;1,210;319;1,626;1,967;47;50;2,019;2,603;1,756;2,386;359;306
Jan 6, 2020;4:30 PM;1,214;314;1,633;2,118;8;50;2,019;2,613;1,763;2,378;407;307
Jan 6, 2020;4:45 PM;1,218;321;1,617;2,273;1;50;2,019;2,627;1,788;2,377;523;307
Jan 6, 2020;5:00 PM;1,215;341;1,600;2,399;0;50;2,018;2,626;1,819;2,392;861;305
Jan 6, 2020;5:15 PM;1,213;342;1,595;2,504;0;50;2,019;2,639;1,847;2,391;1,004;305
Jan 6, 2020;5:30 PM;1,214;330;1,585;2,617;0;50;2,019;2,636;1,850;2,397;1,042;306
Jan 6, 2020;5:45 PM;1,216;330;1,565;2,756;0;50;2,019;2,658;1,848;2,397;1,045;305
Jan 6, 2020;6:00 PM;1,217;331;1,555;2,830;0;50;2,019;2,672;1,856;2,397;1,058;306
Jan 6, 2020;6:15 PM;1,219;330;1,567;2,930;0;50;2,020;2,673;1,862;2,396;991;305
Jan 6, 2020;6:30 PM;1,220;329;1,575;3,040;0;50;2,020;2,675;1,873;2,399;921;306
Jan 6, 2020;6:45 PM;1,222;329;1,568;3,113;0;50;2,020;2,671;1,892;2,396;770;306
Jan 6, 2020;7:00 PM;1,223;338;1,497;3,206;0;50;2,019;2,685;1,920;2,403;1,045;305
Jan 6, 2020;7:15 PM;1,227;341;1,491;3,265;0;50;2,019;2,688;1,935;2,405;944;306
Jan 6, 2020;7:30 PM;1,223;335;1,484;3,319;0;50;2,019;2,687;1,926;2,407;654;305
Jan 6, 2020;7:45 PM;1,225;329;1,472;3,429;0;50;2,018;2,694;1,907;2,405;461;305
Jan 6, 2020;8:00 PM;1,224;334;1,464;3,515;0;50;2,018;2,674;1,873;2,379;473;306
Jan 6, 2020;8:15 PM;1,220;339;1,462;3,579;0;50;2,016;2,637;1,856;2,330;117;307
Jan 6, 2020;8:30 PM;1,218;340;1,464;3,595;0;50;2,018;2,648;1,825;2,314;103;305
Jan 6, 2020;8:45 PM;1,220;328;1,460;3,651;0;50;2,016;2,616;1,778;2,245;82;305
Jan 6, 2020;9:00 PM;1,227;348;1,446;3,719;0;50;2,017;2,595;1,749;2,109;99;308
Jan 6, 2020;9:15 PM;1,224;336;1,441;3,764;0;50;2,019;2,603;1,736;2,002;68;307
Jan 6, 2020;9:30 PM;1,224;329;1,454;3,837;0;50;2,018;2,593;1,688;1,935;65;306
Jan 6, 2020;9:45 PM;1,224;334;1,438;3,924;0;50;2,016;2,569;1,636;1,871;64;307
Jan 6, 2020;10:00 PM;1,222;348;1,413;3,870;0;50;2,018;2,610;1,662;1,864;81;309
Jan 6, 2020;10:15 PM;1,217;339;1,407;3,914;0;50;2,019;2,607;1,659;1,857;68;305
Jan 6, 2020;10:30 PM;1,217;336;1,408;3,953;0;50;2,019;2,598;1,582;1,858;38;305
Jan 6, 2020;10:45 PM;1,216;332;1,394;4,007;0;50;2,016;2,558;1,520;1,818;23;307
Jan 6, 2020;11:00 PM;1,216;341;1,399;4,020;0;50;2,016;2,541;1,433;1,752;34;305
